Hs,Tide,Times,Tp,WD,WindDir,WindSpeed
1.0618,0.302,7.3664e+05,4,225.9,-62,5.1
1.1211,0.254,7.3664e+05,4.0283,221.23,-56,5.6
1.1042,0.095,7.3664e+05,4.0283,218.88,-61,5.1
1.1825,-0.065,7.3664e+05,4.2,215.13,-60,5.1
1.3037,-0.245,7.3664e+05,4.3833,223.28,-67,5.9
1.249,-0.374,7.3664e+05,4.35,217.9,-74,6.1
1.2591,-0.416,7.3664e+05,4.3833,216.98,-108,7.7
1.195,-0.389,7.3664e+05,4.55,216.62,-144,6.5
1.1674,-0.272,7.3664e+05,4.96,230.26,176,4.9
1.0614,-0.075,7.3664e+05,4.725,227.33,164,5.8
1.0341,0.126,7.3664e+05,4.5617,210.6,174,9.4
1.3278,0.357,7.3664e+05,3.9333,276.68,176,10.8
1.7441,0.41,7.3664e+05,4.8,293.2,168,9.5
2.2394,0.444,7.3664e+05,5.56,286.69,176,7.9
2.1464,0.347,7.3664e+05,5.88,299.42,167,8.2
1.9363,0.198,7.3664e+05,5.88,305.08,179,10
1.6279,-0.014,7.3664e+05,5.7333,314.63,180,10.2
1.5186,-0.145,7.3664e+05,6.135,317.44,171,10.1
1.4894,-0.26,7.3664e+05,5.8267,319.09,176,10.1
1.7202,-0.293,7.3664e+05,5.0433,310.2,165,8.3
1.6241,-0.276,7.3664e+05,5.51,319,161,9.4
1.6172,-0.096,7.3664e+05,6.1883,319.05,161,9.6
1.6713,0.098,7.3664e+05,5.7767,318.23,159,8.3
1.8903,0.235,7.3664e+05,5.3633,313.5,164,8.8
1.7952,0.368,7.3664e+05,5.88,317.01,172,8.5
1.9218,0.405,7.3664e+05,6.25,316.63,179,8.4
1.754,0.376,7.3664e+05,5.9417,318.68,176,7.4
1.8656,0.237,7.3664e+05,5.0933,315.54,173,7.7
1.7101,0.074,7.3664e+05,5.675,318.98,-178,7.3
1.787,-0.07,7.3664e+05,4.9467,321.89,179,6.8
1.5091,-0.176,7.3664e+05,5.675,324.06,-179,7.5
1.7,-0.209,7.3664e+05,5.3633,322.64,180,8.4
1.7229,-0.148,7.3664e+05,5.6133,322.57,178,8.1
1.9058,0.034,7.3664e+05,4.9467,308.61,179,7.4
1.904,0.215,7.3664e+05,4.9467,302.67,180,7.7
1.5338,0.404,7.3664e+05,6.1883,319.81,166,7.8
1.695,0.558,7.3664e+05,5.1467,306.56,165,9
1.807,0.628,7.3664e+05,5.1467,310,158,8.5
1.5744,0.604,7.3664e+05,4.9467,320.54,157,8.7
1.363,0.472,7.3664e+05,6.1883,322.42,153,7.7
1.474,0.28,7.3664e+05,5.3633,325.37,165,6.1
1.1833,0.098,7.3664e+05,9.275,314.15,163,4.9
1.2237,-0.059,7.3664e+05,9.7483,313.36,174,5.1
1.0517,-0.161,7.3664e+05,9.09,314.68,164,4.7
0.98534,-0.177,7.3664e+05,8.9633,314.78,163,4.3
0.94294,-0.131,7.3664e+05,9.09,314.76,174,3
0.90364,-0.009,7.3664e+05,9.09,314.7,-173,2.6
0.89646,0.15,7.3664e+05,9.09,314.7,180,3.3
0.85559,0.311,7.3664e+05,9.09,314.62,-172,2.8
0.70712,0.407,7.3664e+05,8.4567,316.29,-171,3.2
0.8159,0.391,7.3664e+05,9.09,314.59,-172,4.3
0.80792,0.265,7.3664e+05,9.09,314.79,180,3.9
0.77077,0.116,7.3664e+05,9.09,314.59,-179,3.2
0.71631,-0.047,7.3664e+05,8.9633,314.72,-175,3.6
0.56843,-0.173,7.3664e+05,7.7967,318.96,-170,3.1
0.54235,-0.268,7.3664e+05,7.7967,318.86,-166,3.6
0.61658,-0.285,7.3664e+05,8.33,316.75,-157,3.9
0.70747,-0.209,7.3664e+05,8.9633,314.94,-159,3.8
0.58952,-0.06,7.3664e+05,8.33,316.71,-161,3.4
0.58116,0.143,7.3664e+05,8.3013,317.01,-153,4.5
0.56357,0.33,7.3664e+05,8.2521,317.17,-153,4.1
0.54622,0.47,7.3664e+05,8.2028,317.34,-165,2.6
0.52911,0.511,7.3664e+05,8.1536,317.52,168,3.5
0.51225,0.444,7.3664e+05,8.1044,317.69,168,4.2
0.49563,0.296,7.3664e+05,8.0551,317.87,-165,4
0.47925,0.114,7.3664e+05,8.0059,318.06,-154,3.5
0.46312,-0.04,7.3664e+05,7.9567,318.24,-157,4.9
0.44724,-0.19,7.3664e+05,7.9074,318.43,-140,3
0.43161,-0.282,7.3664e+05,7.8582,318.63,-133,3.1
0.41622,-0.304,7.3664e+05,7.809,318.83,-148,4.3
0.40109,-0.229,7.3664e+05,7.7597,319.03,-143,3.3
0.38621,-0.092,7.3664e+05,7.7105,319.24,-163,3.7
0.82095,0.103,7.3664e+05,3.8817,304.52,-173,4.1
0.89808,0.246,7.3664e+05,3.33,275.63,177,4.3
1.0129,0.326,7.3664e+05,3.75,296.2,170,5.4
1.2292,0.283,7.3664e+05,4.0283,298.68,175,5.9
1.4689,0.17,7.3664e+05,4.585,296.79,175,6.7
1.5827,0.047,7.3664e+05,4.96,306.95,-173,4.1
1.6353,-0.096,7.3664e+05,5.0933,316.64,-177,5.9
1.4573,-0.218,7.3664e+05,5.88,321.52,-170,6.3
1.2617,-0.315,7.3664e+05,5.51,324.37,-170,5.7
1.5079,-0.28,7.3664e+05,4.7183,319.55,171,4.5
1.4404,-0.18,7.3664e+05,5.0433,323.12,170,8
1.5534,-0.014,7.3664e+05,4.96,316.2,172,8.4
1.5584,0.184,7.3664e+05,4.7183,306.39,166,8.5
1.4321,0.382,7.3664e+05,5.425,323.79,171,6.9
1.3168,0.517,7.3664e+05,6.0217,320.88,177,6.4
1.3758,0.556,7.3664e+05,5.6133,322.03,168,8.4
1.3189,0.463,7.3664e+05,6.0017,322.76,166,9.1
1.1785,0.319,7.3664e+05,9.275,314.09,171,9
1.2087,0.16,7.3664e+05,9.7483,313.36,159,8
1.3915,0.016,7.3664e+05,10.422,312.05,166,8
1.3427,-0.122,7.3664e+05,9.88,313.08,173,7.7
1.4585,-0.229,7.3664e+05,11.013,310.92,-179,7.4
1.4227,-0.238,7.3664e+05,10.538,311.95,178,7.5
1.4481,-0.145,7.3664e+05,10.635,311.82,172,7.1
1.4734,0.047,7.3664e+05,10.731,311.69,169,6.3
1.4987,0.264,7.3664e+05,10.828,311.56,169,6
1.5239,0.438,7.3664e+05,10.925,311.44,-171,5.3
1.5491,0.51,7.3664e+05,11.021,311.32,-167,5.6
1.5764,0.496,7.3664e+05,11.218,311.04,-159,5.9
1.8474,0.366,7.3664e+05,12.377,309.73,-167,4.8
1.8595,0.243,7.3664e+05,12.96,309.45,-161,4.2
1.6743,0.088,7.3664e+05,11.652,310.47,-159,5.4
1.3543,-0.054,7.3664e+05,10.193,312.54,-157,6.2
1.4819,-0.172,7.3664e+05,11.11,311.24,-162,5.9
1.4433,-0.197,7.3664e+05,11.76,310,-174,6.4
1.5414,-0.085,7.3664e+05,11.883,309.82,-170,5.1
1.4861,0.124,7.3664e+05,11.342,310.01,-153,3.9
2.0786,0.311,7.3664e+05,14.13,308.16,-134,2.7
2.1742,0.502,7.3664e+05,13.49,309.02,-148,0.8
2.474,0.634,7.3664e+05,14.29,308.1,-109,1.7
2.0152,0.681,7.3664e+05,12.638,309.07,-60,2
2.1302,0.606,7.3664e+05,15.198,307.81,-125,2.8
2.1079,0.441,7.3664e+05,14.29,308.63,-126,2.1
2.122,0.273,7.3664e+05,15.38,308.07,-97,0.8
2.1686,0.07,7.3664e+05,15.38,308.11,-102,0.4
2.1385,-0.08,7.3664e+05,14.29,308.63,180,0
2.0687,-0.198,7.3664e+05,14.13,308.67,-75,1
2.1053,-0.17,7.3664e+05,14.29,308.63,-95,2.8
2.2529,-0.053,7.3664e+05,15.038,308.27,-98,3.7
1.9895,0.101,7.3664e+05,14.13,308.69,-112,1.3
1.935,0.319,7.3664e+05,14.777,308.37,-98,4.4
1.7473,0.525,7.3664e+05,13.33,309.18,-95,4.4
1.7753,0.571,7.3664e+05,13.33,308.8,-95,5
2.1342,0.559,7.3664e+05,13.49,308.98,-91,3.8
1.8472,0.47,7.3664e+05,12.638,309.55,-88,4.8
2.1663,0.318,7.3664e+05,14.13,308.47,-94,6.2
2.102,0.121,7.3664e+05,13.49,308.99,-84,4.8
1.8899,-0.058,7.3664e+05,13.33,308.8,-71,4.6
1.8136,-0.146,7.3664e+05,13.49,309.08,-78,5.8
1.8834,-0.134,7.3664e+05,13.33,309.21,-66,5.7
1.8643,-0.087,7.3664e+05,13.49,309.11,-61,5.7
1.8164,0.082,7.3664e+05,13.33,309.1,-88,7.9
1.7298,0.319,7.3664e+05,12.96,309.46,-71,5.7
2.0219,0.498,7.3664e+05,14.13,308.72,-83,6.9
1.7897,0.607,7.3664e+05,12.638,309.71,-84,6.2
1.5649,0.655,7.3664e+05,12.022,310.25,-107,6.4
1.7424,0.573,7.3664e+05,14.13,308.71,-159,1.6
1.3787,0.436,7.3664e+05,11.652,310.62,-134,4
1.2724,0.215,7.3664e+05,11.76,310.42,-114,4.2
1.3963,0.011,7.3664e+05,12.638,309.63,-116,11.2
1.5634,-0.217,7.3664e+05,12.638,309.72,-147,7.8
1.4047,-0.339,7.3664e+05,11.48,310.65,-143,9.7
0.9649,-0.37,7.3664e+05,5.875,210.93,-145,9.8
1.632,-0.202,7.3664e+05,5.0433,216.88,-152,9
1.857,0.037,7.3664e+05,5.285,226.12,-121,11.3
1.8783,0.257,7.3664e+05,5.56,230.21,-135,9.4
1.9351,0.447,7.3664e+05,5.26,237.09,-143,11.3
1.868,0.544,7.3664e+05,5.1767,236.14,-146,10.3
1.6896,0.539,7.3664e+05,5.0433,233.87,-155,11.4
1.6844,0.398,7.3664e+05,4.76,231.16,-152,10
1.772,0.202,7.3664e+05,4.76,240.57,-155,10
1.837,-0.028,7.3664e+05,5.0433,238.61,-160,9.8
1.9089,-0.21,7.3664e+05,5.51,246.37,-165,9.8
1.8472,-0.32,7.3664e+05,5.26,259.7,-174,8.2
1.6794,-0.303,7.3664e+05,4.8,268.12,-158,9.1
1.6709,-0.17,7.3664e+05,5,266.91,-148,7.7
1.4608,0.055,7.3664e+05,5,325.74,-147,6.6
1.4402,0.281,7.3664e+05,4.55,268.1,-149,7.4
1.2001,0.475,7.3664e+05,10.422,312.12,-149,6
1.4609,0.63,7.3664e+05,9.9833,300.23,-147,7.1
1.2871,0.698,7.3664e+05,5.38,283.8,-158,4.4
1.1818,0.665,7.3664e+05,11.652,309.53,-149,6.6
1.2763,0.463,7.3664e+05,12.063,310,-141,5.5
1.1775,0.21,7.3665e+05,11.11,311.22,-127,4.2
1.2295,-0.04,7.3665e+05,11.76,309.98,-128,4.6
1.066,-0.22,7.3665e+05,11.11,310.99,-131,4.7
1.0251,-0.289,7.3665e+05,11.11,310.94,-130,3.9
0.99146,-0.194,7.3665e+05,11.447,310.74,-111,5.3
0.97897,0.045,7.3665e+05,11.013,310.94,-93,5.7
0.97937,0.27,7.3665e+05,11.555,310.03,-92,5.7
0.9827,0.501,7.3665e+05,11.013,310.84,-92,7.6
0.42215,0.692,7.3665e+05,10.525,305.38,-93,7.3
1.1283,0.79,7.3665e+05,5.6433,219.47,-88,8.4
0.86383,0.772,7.3665e+05,10.017,310.71,-81,6.9
0.71047,0.656,7.3665e+05,4.3833,197.28,-81,6.6
0.93749,0.445,7.3665e+05,4.3833,200.24,-82,9.6
1.0224,0.16,7.3665e+05,4.3833,201.68,-84,9
1.1997,-0.065,7.3665e+05,4.585,207.17,-91,7.5
1.1764,-0.241,7.3665e+05,4.96,212.56,-101,7.3
1.0641,-0.312,7.3665e+05,4.8,208.29,-118,4.7
1.0209,-0.182,7.3665e+05,4.725,209.84,-79,4.1
0.92817,0.07,7.3665e+05,4.725,210.84,-78,6.2
0.92125,0.329,7.3665e+05,4.76,222.61,-80,6.1
0.85502,0.566,7.3665e+05,4.8,221.62,-77,4.7
0.84337,0.727,7.3665e+05,4.8,227.71,-109,3.1
0.79936,0.761,7.3665e+05,5.1767,234.4,-177,2.8
0.42592,0.667,7.3665e+05,9.5333,310.57,175,3.3
0.7227,0.383,7.3665e+05,4.76,232.51,163,3.4
0.77148,0.114,7.3665e+05,5.2167,247.76,175,3.9
0.87774,-0.137,7.3665e+05,3.35,290.34,172,3.8
0.95773,-0.337,7.3665e+05,3.825,289.62,165,4.1
0.97725,-0.419,7.3665e+05,3.875,286.81,143,9.9
1.0825,-0.342,7.3665e+05,4.17,296.43,166,7
1.1263,-0.071,7.3665e+05,4.4183,324.06,-178,4.2
1.406,0.212,7.3665e+05,4.8,319.37,179,4.8
1.4818,0.456,7.3665e+05,5,318.95,170,6.1
1.5205,0.672,7.3665e+05,5.51,318.14,167,7.9
1.5657,0.785,7.3665e+05,5.88,317.69,163,11.2
1.774,0.764,7.3665e+05,5.9417,316.36,162,12.2
1.9886,0.595,7.3665e+05,6.25,316.83,167,10.3
2.1823,0.339,7.3665e+05,6.67,315.76,166,9.6
2.0987,0.067,7.3665e+05,6.67,317.3,165,8.9
1.9839,-0.181,7.3665e+05,6.67,318.07,175,9.1
1.9359,-0.356,7.3665e+05,6.25,318.61,171,8.9
1.7042,-0.391,7.3665e+05,6.6,320.63,163,11.4
1.6229,-0.241,7.3665e+05,6.67,320.95,147,11.1
1.7816,0.026,7.3665e+05,6.5383,320.75,152,11.3
1.7666,0.274,7.3665e+05,5.9417,322.41,154,9.7
1.5881,0.521,7.3665e+05,6.25,321.95,158,9.6
1.6253,0.717,7.3665e+05,6.1883,320.27,166,8.4
1.5847,0.772,7.3665e+05,6.6,319.01,162,7.4
1.5752,0.626,7.3665e+05,6.6,318.84,165,7.4
1.4611,0.329,7.3665e+05,5.9417,324.02,166,8
1.3026,0.047,7.3665e+05,6.25,322.58,172,8.6
1.2368,-0.236,7.3665e+05,5.675,327.88,168,5.9
1.3897,-0.417,7.3665e+05,5,328.5,168,7.4
1.4817,-0.462,7.3665e+05,4.6683,326.86,166,6.7
1.3259,-0.356,7.3665e+05,5.26,330.65,170,6.6
1.2762,-0.064,7.3665e+05,5.31,329.29,170,6.5
1.4273,0.224,7.3665e+05,4.76,321.5,166,7.2
0.65451,0.504,7.3665e+05,6.135,327.74,164,7.4
1.4364,0.75,7.3665e+05,5.0933,324.98,165,5.4
1.5005,0.88,7.3665e+05,5.0433,321.69,164,5.7
1.3755,0.866,7.3665e+05,5,323.34,169,6.5
1.2439,0.582,7.3665e+05,5.4667,325.47,162,7.3
1.1184,0.303,7.3665e+05,5.31,330.29,165,6.2
1.0226,0.007,7.3665e+05,5.56,329.33,161,6.6
0.98163,-0.237,7.3665e+05,5.51,331.07,151,8.3
1.0806,-0.399,7.3665e+05,5.51,329.24,153,8.5
1.2201,-0.477,7.3665e+05,5.0433,331.25,155,7.6
1.2753,-0.353,7.3665e+05,5.0433,328.69,145,7.9
1.168,-0.1,7.3665e+05,5.2167,330.78,156,8.3
1.2376,0.25,7.3665e+05,5.31,327.41,154,6.2
1.1735,0.504,7.3665e+05,5.56,328.14,164,6.1
1.2873,0.675,7.3665e+05,5.1767,327.29,162,5.9
1.288,0.682,7.3665e+05,5.0433,325.63,153,7.6
0.42708,0.487,7.3665e+05,5.56,332.76,162,5.6
1.3901,0.193,7.3665e+05,4.76,311.53,167,5.7
1.2959,-0.105,7.3665e+05,4.8,305.73,164,4.5
1.3193,-0.346,7.3665e+05,5.1417,294.77,160,4
1.2438,-0.558,7.3665e+05,4.8433,303.97,142,3.1
1.2039,-0.587,7.3665e+05,5.0933,317.46,72,5.9
1.2723,-0.376,7.3665e+05,4.8433,312.88,69,3.4
1.4374,-0.033,7.3665e+05,4.96,316.62,-174,4.5
1.7178,0.273,7.3665e+05,5.0933,316.36,144,2.8
1.8606,0.531,7.3665e+05,5.6133,308.26,-171,5.1
2.2372,0.793,7.3665e+05,6.0117,301.22,170,4.1
2.1805,0.911,7.3665e+05,6.32,294.67,-144,6
2.4012,0.911,7.3665e+05,6.7483,299.73,142,5.4
2.6117,0.635,7.3665e+05,7.2317,299.18,124,7.8
2.6378,0.326,7.3665e+05,7.69,290.77,118,9
2.4966,0.01,7.3665e+05,7.2317,295.37,135,5.9
2.4968,-0.283,7.3665e+05,7.69,292.2,140,6.4
2.5139,-0.433,7.3665e+05,7.1858,295.95,145,4.3
2.231,-0.461,7.3665e+05,7.5983,301.18,155,4.6
1.9857,-0.276,7.3665e+05,7.14,303.88,133,3.1
1.5923,0.004,7.3665e+05,6.7483,303.97,121,0.3
1.6287,0.3,7.3665e+05,6.7483,300.35,-67,5.4
1.5215,0.55,7.3665e+05,7.5983,305.11,-62,6.9
1.5888,0.649,7.3665e+05,7.14,301.84,-87,7.1
1.5103,0.615,7.3665e+05,7.14,299.75,-91,5.3
1.3193,0.394,7.3665e+05,7.5983,304.9,-98,4.6
1.2984,0.128,7.3665e+05,7.14,302.18,-126,4.5
1.2201,-0.17,7.3665e+05,7.5983,305.92,-130,4.8
1.2077,-0.442,7.3665e+05,6.67,301.41,-124,4
1.2171,-0.639,7.3665e+05,6.67,304.56,-124,5.5
1.1926,-0.671,7.3665e+05,6.6,308.29,-127,5.6
1.1557,-0.467,7.3665e+05,6.67,301.78,-127,6
1.1872,-0.13,7.3665e+05,6.2,289.4,-125,6.1
0.97365,0.246,7.3665e+05,7.14,313.77,-128,4.6
0.61758,0.547,7.3665e+05,7.5983,317.3,-130,4.5
0.74469,0.77,7.3665e+05,7.5983,316.07,-135,4.8
0.6459,0.855,7.3665e+05,7.69,316.13,-143,4
0.75717,0.783,7.3665e+05,7.14,317.4,-141,3.8
0.78608,0.455,7.3665e+05,6.7483,315.5,-137,3
0.65761,0.159,7.3665e+05,7.0617,316.65,-140,2.1
0.6676,-0.109,7.3665e+05,7.0617,315.94,-148,2.4
0.5247,-0.388,7.3665e+05,7.14,318.26,-111,3.4
0.56656,-0.545,7.3665e+05,7.14,317.94,-97,3.2
0.69758,-0.545,7.3665e+05,6.67,314.03,-99,2.3
0.63841,-0.366,7.3665e+05,6.67,315.39,-63,1.9
0.62376,-0.019,7.3665e+05,6.67,314.52,-68,1.9
0.57147,0.272,7.3665e+05,6.67,317.99,-88,1.2
0.50026,0.49,7.3665e+05,6.67,318.81,-122,1.4
0.11067,0.598,7.3665e+05,7.0617,321.51,-91,1
0.18405,0.56,7.3665e+05,7.0617,321.77,-135,2
0.47835,0.333,7.3665e+05,6.6,318.92,-101,2.3
0.454,0.071,7.3665e+05,6.7483,319.56,-116,4.3
0.56009,-0.193,7.3665e+05,6.32,315.79,-122,3.1
0.45446,-0.467,7.3665e+05,6.67,321.34,-137,3.6
0.52988,-0.606,7.3665e+05,6.32,321.82,-126,3.8
0.61287,-0.589,7.3665e+05,6.25,317.54,-132,3.3
0.62657,-0.356,7.3665e+05,6.32,317.32,-144,3.2
0.44948,0.005,7.3665e+05,6.7483,322.17,-135,4.1
0.56297,0.345,7.3665e+05,6.7483,319.63,-148,3.6
0.38527,0.655,7.3665e+05,7.14,320.28,-150,4.3
0.51161,0.834,7.3665e+05,7.2317,318.84,-131,3
0.31958,0.9,7.3665e+05,7.69,318.27,-132,2.6
0.40901,0.772,7.3665e+05,7.5983,317.6,-112,3.1
0.50948,0.479,7.3665e+05,7.5983,316.43,-104,3.2
0.60468,0.196,7.3665e+05,7.5983,313.82,-93,3.1
0.59408,-0.098,7.3665e+05,7.0617,316.1,-40,2.7
0.53343,-0.342,7.3665e+05,6.67,319.05,-75,4.3
0.57639,-0.485,7.3665e+05,6.67,319.13,-86,4.9
0.5867,-0.448,7.3665e+05,6.25,321.55,-101,5.1
0.5859,-0.271,7.3665e+05,7.0617,315.2,-147,3.3
0.55847,0.036,7.3665e+05,6.67,318.73,-150,3.4
0.59869,0.285,7.3665e+05,7.14,313.77,-151,2.8
0.57979,0.493,7.3665e+05,7.465,312.55,-150,3
0.52496,0.574,7.3665e+05,7.14,316.23,-156,2.6
0.54263,0.528,7.3665e+05,6.67,316.13,-151,2.9
0.51439,0.306,7.3665e+05,8.6867,308.75,-153,1.6
0.48538,0.054,7.3665e+05,6.7483,318.26,-104,0.6
0.43482,-0.191,7.3665e+05,6.9467,318.15,-134,1.2
0.40173,-0.441,7.3665e+05,6.9467,318.85,-141,1
0.49241,-0.55,7.3665e+05,6.9467,315.78,-139,1
0.43166,-0.518,7.3665e+05,7.2317,318.03,-132,1.8
0.25755,-0.277,7.3665e+05,8.33,313.96,-110,1.6
0.30999,0.034,7.3665e+05,8.9633,310.78,-111,2.1
0.41252,0.333,7.3665e+05,8.4567,312.15,-147,4.1
0.23246,0.612,7.3665e+05,9.09,311.09,-178,4.9
0.38541,0.768,7.3665e+05,8.33,313.06,176,6.4
0.20202,0.803,7.3665e+05,7.7967,317.27,158,6.9
0.72822,0.658,7.3665e+05,3.12,203.21,161,7.2
0.83759,0.368,7.3665e+05,3.2867,275.3,170,6.4
0.87213,0.105,7.3665e+05,3.47,285.84,170,6.5
0.79341,-0.172,7.3665e+05,3.8033,305.43,-166,4.9
0.75717,-0.388,7.3665e+05,3.725,313.31,-150,7.4
0.57226,-0.49,7.3665e+05,8.765,309.8,-150,4.5
0.24566,-0.448,7.3665e+05,6.9467,322.1,171,3.4
0.46826,-0.244,7.3665e+05,5.7717,328.62,176,2.9
0.42566,0.002,7.3665e+05,8.055,314.77,-169,2.1
0.58914,0.263,7.3665e+05,5,331.76,-157,3
0.47758,0.442,7.3665e+05,8.5883,315.83,169,2.3
0.48974,0.535,7.3665e+05,9.09,314.28,-174,2
0.46076,0.476,7.3665e+05,9.2217,313.67,-161,2.7
0.38408,0.263,7.3665e+05,8.4567,316.49,-153,2.4
0.36101,0.023,7.3665e+05,8.2233,317,-156,2.4
0.36323,-0.227,7.3665e+05,8.1317,317.68,-154,3.6
0.42172,-0.436,7.3665e+05,8.9633,314.93,-156,3.4
0.33016,-0.538,7.3665e+05,7.7967,318.86,-162,3.3
0.34126,-0.459,7.3665e+05,7.7967,318.87,-160,2.6
0.44161,-0.249,7.3665e+05,8.8567,315.33,-162,2.9
0.34473,0.051,7.3665e+05,7.7967,318.96,-155,3.2
0.30318,0.339,7.3665e+05,7.69,319.11,-150,3.1
0.38056,0.592,7.3665e+05,7.1725,329.23,-150,4
0.46456,0.744,7.3665e+05,9.09,323.55,-136,2.3
0.39514,0.762,7.3665e+05,8.2747,324.67,-129,2.3
0.36917,0.623,7.3665e+05,8.33,323.79,-104,2.7
0.38372,0.349,7.3665e+05,8.33,324.19,-100,2.6
0.31286,0.103,7.3665e+05,7.69,325.07,-86,2.3
0.35353,-0.14,7.3665e+05,8.2903,324.27,-100,1.1
0.34414,-0.329,7.3665e+05,8.3553,322.41,17,2.2
0.42476,-0.387,7.3665e+05,8.2903,324.63,-14,2.1
0.36851,-0.344,7.3665e+05,7.1583,328.12,-11,2.7
0.36591,-0.162,7.3665e+05,6.6857,330.2,-20,2.8
0.45734,0.069,7.3665e+05,7.69,328.07,-21,2
0.35817,0.31,7.3665e+05,6.2797,331.74,-42,2.5
0.42653,0.488,7.3665e+05,7.1243,329.31,-54,2.3
0.55852,0.556,7.3665e+05,9.7887,321.2,-71,3.2
0.52565,0.516,7.3665e+05,9.88,318.08,-77,4.1
0.64755,0.304,7.3665e+05,9.8283,323.53,-88,4.2
0.64172,0.07,7.3665e+05,9.8537,323.77,-87,4.2
0.54957,-0.149,7.3665e+05,9.09,321.76,-90,4.3
0.62602,-0.342,7.3665e+05,9.1163,324.15,-89,4.4
0.56386,-0.404,7.3665e+05,9.0647,322.17,-97,4.6
0.50461,-0.37,7.3665e+05,8.33,324.09,-92,3.9
0.65177,-0.145,7.3665e+05,9.09,325,-89,4.2
0.68041,0.125,7.3665e+05,9.8537,322.58,-75,4.2
0.5664,0.376,7.3665e+05,9.09,322.11,-75,5.2
0.67387,0.596,7.3665e+05,10.571,320.95,-71,5.1
0.87855,0.72,7.3665e+05,11.697,321.09,-49,4.3
0.92301,0.755,7.3665e+05,11.091,323.47,-45,4.2
0.81019,0.598,7.3665e+05,9.9017,320.97,-46,5.2
1.134,0.373,7.3665e+05,11.785,321.28,-41,5.9
1.1245,0.121,7.3665e+05,11.785,320.31,-37,4.7
1.1525,-0.068,7.3665e+05,11.76,318.62,-18,6.5
1.3872,-0.19,7.3665e+05,13.237,319.69,-49,6.3
1.3095,-0.249,7.3665e+05,12.5,321.28,-52,6.7
1.3531,-0.323,7.3665e+05,12.5,318.84,-54,6.9
1.1848,-0.201,7.3665e+05,3.8407,214.54,-114,11.8
1.255,-0.129,7.3665e+05,3.705,218.32,-149,13.8
1.1947,-0.006,7.3665e+05,3.8677,223.82,-144,14.7
1.141,0.164,7.3665e+05,3.855,225.52,-131,12.5
1.5019,0.284,7.3665e+05,12.207,320.6,-135,12.1
0.96283,0.33,7.3665e+05,3.9687,234.15,-131,13.2
1.432,0.209,7.3665e+05,13.33,322.87,-137,12.6
1.2759,-0.101,7.3665e+05,13.302,322.99,-134,12.9
1.4106,-0.29,7.3665e+05,13.33,322.88,-135,10.2
1.2439,-0.523,7.3665e+05,12.528,323.24,-130,10
1.1387,-0.543,7.3665e+05,12.5,322.22,-129,11.3
1.047,-0.443,7.3665e+05,11.812,323.82,-134,11.7
1.0196,-0.215,7.3665e+05,12.475,323.53,-128,11.8
1.0438,0,7.3665e+05,12.528,323.09,-117,10.3
1.0252,0.224,7.3665e+05,12.194,318.05,-109,10.8
0.89958,0.417,7.3665e+05,3.562,213.9,-103,9.5
1.0431,0.554,7.3665e+05,11.76,323.2,-106,9.3
1.1052,0.587,7.3665e+05,11.76,323.61,-104,9.7
0.85664,0.48,7.3665e+05,11.11,324.3,-107,9.6
0.83828,0.28,7.3665e+05,11.132,322.66,-101,9.4
0.61179,0.045,7.3665e+05,3.0665,199.2,-109,9.4
0.80295,-0.163,7.3665e+05,10.549,324.7,-123,9.4
0.76622,-0.301,7.3665e+05,11.091,324.12,-115,9.5
0.621,-0.362,7.3666e+05,11.069,321.75,-110,8
0.54474,-0.373,7.3666e+05,11.091,321.73,-108,8.9
0.5251,-0.218,7.3666e+05,11.091,323.31,-105,12.5
0.54775,-0.009,7.3666e+05,10.53,324.26,-118,10.8
0.52084,0.229,7.3666e+05,10.53,323.21,-126,9.9
0.5981,0.352,7.3666e+05,11.091,322.71,-137,9.4
0.5489,0.429,7.3666e+05,2.512,216.63,-143,9.9
0.58279,0.37,7.3666e+05,10.508,323.29,-155,7.3
0.49002,0.191,7.3666e+05,9.88,323.78,-131,5.7
0.48687,0.006,7.3666e+05,9.9017,320.18,-144,9.1
0.4805,-0.164,7.3666e+05,2.6257,282.62,-158,8.2
0.5195,-0.295,7.3666e+05,2.6257,252.71,-154,8.5
0.46046,-0.361,7.3666e+05,2.6257,243.19,-155,6.2
0.45893,-0.384,7.3666e+05,2.7777,249.93,-133,5.5
0.40199,-0.248,7.3666e+05,9.63,318.35,-142,7.4
0.43962,-0.034,7.3666e+05,2.382,215.08,-124,6
0.43901,0.191,7.3666e+05,2.688,225.99,-115,7.7
0.47962,0.38,7.3666e+05,2.63,221.98,-114,6.2
0.47036,0.476,7.3666e+05,2.7773,215.41,-107,6.2
0.51998,0.497,7.3666e+05,2.6977,212.92,-116,6.3
0.48975,0.358,7.3666e+05,2.7727,216.93,-109,5.6
0.48928,0.168,7.3666e+05,2.558,219.87,-133,5.8
0.38198,-0.025,7.3666e+05,8.1377,321.06,-131,6.2
0.46039,-0.187,7.3666e+05,2.6617,229.61,-136,5.8
0.53365,-0.377,7.3666e+05,9.8537,323.76,-133,6.7
0.50866,-0.478,7.3666e+05,9.9017,323.44,-130,5.6
0.4109,-0.469,7.3666e+05,9.09,324.24,-128,4.5
0.4184,-0.277,7.3666e+05,9.8537,320.16,-123,5.9
0.39173,-0.047,7.3666e+05,8.33,326.21,-124,7.1
